TransactionID,CreditScore,PreviousFraudCount,UserID,MerchantID,MerchantCategory,MerchantRisk,DeviceType,City,Country,LocationRisk,Amount,TransactionType,Timestamp,HourOfDay,DayOfWeek,PreviousBalance,CurrentBalance,RiskScore,IsNewDevice,IsNewLocation,FraudLabel
TXN428243BA365E,613,0,USR000086,MER003535,Fuel,Low,Tablet,Delhi,India,Low,2689,Net Banking,2026-04-16 22:07:11.049870,22,Thursday,606439,603750,0,False,False,0
TXN7760F18F7D20,630,0,USR012181,MER001454,Healthcare,Low,Laptop,Ahmedabad,India,Low,3868,Debit Card,2025-11-17 17:17:45.459105,17,Monday,2835129,2831261,0,False,False,0
TXN17BB59B3530F,821,0,USR000591,MER003163,Entertainment,Low,Android,Berlin,Germany,Medium,26639,Debit Card,2025-11-08 02:26:44.016878,2,Saturday,3870311,3843672,10,False,False,0
TXN75445459BB88,620,0,USR011187,MER001712,Restaurant,Medium,Android,Ahmedabad,India,Low,9379,Credit Card,2026-02-19 01:59:18.341667,1,Thursday,1425992,1416613,35,True,False,0
TXNF875C43858EC,670,0,USR028162,MER003375,Entertainment,Low,Tablet,Chennai,India,Low,7503,Wallet,2026-02-20 05:51:48.296647,5,Friday,1527654,1520151,0,False,False,0
TXNB49F0BA40590,784,0,USR036443,MER003714,Restaurant,Medium,iPhone,Lagos,Nigeria,High,6047,Debit Card,2025-10-31 22:38:44.219110,22,Friday,511572,505525,30,False,False,0
TXN08468262325A,747,0,USR039242,MER001688,Fuel,Low,Tablet,Berlin,Germany,Medium,42809,Credit Card,2026-06-21 07:02:55.524334,7,Sunday,1872310,1829501,10,False,False,0
TXN33E5E65569B2,669,0,USR033511,MER002906,Fuel,Low,Tablet,Pyongyang,North Korea,High,13950,Debit Card,2026-06-11 12:21:42.190807,12,Thursday,2140916,2126966,20,False,False,0
TXNF1FF5D270A91,715,0,USR042165,MER003351,E-Commerce,Low,Laptop,London,UK,Medium,2750,Net Banking,2026-03-05 01:16:13.492752,1,Thursday,1194907,1192157,10,False,False,0
TXNC27DD33EAFE1,731,0,USR042647,MER002217,Fuel,Low,Laptop,Moscow,Russia,High,11430,Debit Card,2025-12-11 16:49:36.983087,16,Thursday,496135,484705,20,False,False,0
TXN42FB5EF239CF,697,0,USR039183,MER002325,Restaurant,Low,Tablet,Moscow,Russia,High,7386,UPI,2026-06-29 19:34:14.008857,19,Monday,1934181,1926795,20,False,False,0
TXNC92742675778,667,0,USR015913,MER004603,Fuel,Low,Laptop,Hyderabad,India,Low,51199,Debit Card,2026-03-04 15:42:43.266768,15,Wednesday,2340318,2289119,0,False,False,0
TXN54BF344C0A7F,820,0,USR022983,MER004393,Entertainment,Low,Android,Lagos,Nigeria,High,61744,Net Banking,2025-08-24 08:28:27.485377,8,Sunday,2335830,2274086,20,False,False,0
TXN5E60B330A012,694,0,USR006854,MER004989,Healthcare,Low,Tablet,Mumbai,India,Low,6556,Wallet,2025-08-19 00:46:26.787809,0,Tuesday,3456840,3450284,45,True,True,0
TXN65AA0F98A9CE,766,0,USR037134,MER001659,Luxury,Low,Laptop,Dubai,UAE,Medium,34354,UPI,2026-04-18 19:53:07.791689,19,Saturday,2899772,2865418,10,False,False,0
TXN98A5942A82F1,733,0,USR011019,MER003038,Healthcare,Low,iPhone,Bengaluru,India,Low,31180,UPI,2026-03-15 18:04:46.651232,18,Sunday,2177851,2146671,0,False,False,0
TXNF5349F4086B8,673,0,USR048230,MER002741,Healthcare,Low,Android,Delhi,India,Low,26783,UPI,2026-07-01 17:24:40.726915,17,Wednesday,2080099,2053316,0,False,False,0
TXNF27147AE29B8,661,0,USR036605,MER004885,Grocery,Low,Tablet,Delhi,India,Low,55737,Net Banking,2026-03-16 21:02:33.127340,21,Monday,3771263,3715526,20,False,True,0
TXNBF09C39144AB,762,0,USR049905,MER000971,Restaurant,Low,Tablet,Lagos,Nigeria,High,6684,Credit Card,2025-07-10 11:45:04.191154,11,Thursday,733692,727008,40,False,True,0
TXNC724CEBC166D,635,0,USR020507,MER001712,Restaurant,Medium,Android,Ahmedabad,India,Low,45113,Net Banking,2025-08-06 03:06:19.593373,3,Wednesday,8164273,8119160,10,False,False,0
TXN819DF1D7A48C,644,1,USR030479,MER003599,Restaurant,Low,iPhone,Dubai,UAE,Medium,152328,Net Banking,2026-04-21 07:29:47.256154,7,Tuesday,9883532,9731204,25,False,False,0
TXN08FAC405288F,737,0,USR017829,MER002365,Restaurant,Low,Laptop,Sydney,Australia,Medium,8308,Debit Card,2025-09-03 22:59:18.081260,22,Wednesday,151949,143641,10,False,False,0
TXNC891C1B308FE,711,0,USR010710,MER000218,Entertainment,Low,Android,Hyderabad,India,Low,5159,Debit Card,2025-11-16 19:33:40.041035,19,Sunday,777252,772093,0,False,False,0
TXNA7438AEA6977,772,0,USR024714,MER000273,E-Commerce,Low,iPhone,Bengaluru,India,Low,25399,Wallet,2026-04-21 03:56:00.039174,3,Tuesday,2483713,2458314,0,False,False,0
TXNA5930E453B04,848,0,USR030535,MER002563,Grocery,Low,Laptop,Kolkata,India,Low,80463,Credit Card,2026-05-11 02:49:21.307472,2,Monday,3857233,3776770,0,False,False,0
TXN61C9C1658BDD,782,0,USR021874,MER000426,Travel,Low,iPhone,Bengaluru,India,Low,7568,Net Banking,2026-04-04 06:22:10.071384,6,Saturday,718307,710739,0,False,False,0
TXN5E5276E62B30,665,0,USR042622,MER000206,Grocery,Medium,Laptop,Bengaluru,India,Low,9625,UPI,2026-06-24 07:04:54.137097,7,Wednesday,855880,846255,10,False,False,0
TXN317876E82BCE,802,0,USR009797,MER002860,Restaurant,Low,Laptop,Berlin,Germany,Medium,31816,Debit Card,2025-11-30 04:19:39.539677,4,Sunday,2228708,2196892,10,False,False,0
TXNA80BD962E9A0,648,0,USR032906,MER003660,Healthcare,Low,Tablet,Kolkata,India,Low,734,Net Banking,2026-01-18 15:52:22.075224,15,Sunday,727371,726637,0,False,False,0
TXNC254B418B4BD,665,0,USR011379,MER001434,Grocery,Low,Android,San Francisco,USA,Medium,6079,Credit Card,2025-08-01 14:07:35.485984,14,Friday,651420,645341,10,False,False,0
TXNFB38FBEE3169,808,0,USR002868,MER002897,Entertainment,Low,iPhone,Moscow,Russia,High,60976,UPI,2025-10-03 02:21:49.493946,2,Friday,16772205,16711229,20,False,False,0
TXN4AF4D43CF8DD,706,0,USR003438,MER004630,Restaurant,Medium,Android,Dubai,UAE,Medium,3077,Credit Card,2026-04-23 14:36:39.045424,14,Thursday,789258,786181,45,True,False,0
TXNC7EF3EEAB892,697,0,USR011561,MER003271,Restaurant,Low,Tablet,Bengaluru,India,Low,50142,Wallet,2026-05-26 09:05:18.872607,9,Tuesday,5352963,5302821,0,False,False,0
TXN92B1229F3FC3,765,0,USR040973,MER000242,Fuel,Low,Tablet,Delhi,India,Low,24477,Debit Card,2026-06-09 02:17:25.427004,2,Tuesday,3429634,3405157,0,False,False,0
TXN2B07658A3ABC,686,1,USR021416,MER003419,Entertainment,Medium,iPhone,Sydney,Australia,Medium,4038,Wallet,2026-05-28 16:43:23.021783,16,Thursday,426391,422353,35,False,False,0
TXNFC37D2E620E9,780,0,USR023757,MER000900,Luxury,Low,Android,Singapore,Singapore,Low,37995,Credit Card,2026-04-16 12:35:54.296496,12,Thursday,3054668,3016673,0,False,False,0
TXNC36ACBC1DF3F,646,0,USR021833,MER000377,Luxury,Low,Tablet,Mumbai,India,Low,47274,Net Banking,2025-10-05 05:26:42.136092,5,Sunday,2151930,2104656,0,False,False,0
TXN5FC80CD1BF84,724,0,USR037470,MER001987,Healthcare,Low,Android,Chennai,India,Low,5365,UPI,2025-08-10 21:59:29.191492,21,Sunday,1732948,1727583,0,False,False,0
TXNAF8DB721D9F3,705,0,USR047443,MER001588,Grocery,Low,Android,Sydney,Australia,Medium,206874,Wallet,2025-12-08 22:54:46.446681,22,Monday,13073112,12866238,10,False,False,0
TXNF93684F51664,727,0,USR012626,MER002657,Luxury,Low,Tablet,Bengaluru,India,Low,11745,Credit Card,2026-05-23 18:52:45.546008,18,Saturday,645072,633327,20,False,True,0
TXNA15D34838E03,776,0,USR015150,MER000836,E-Commerce,Low,Android,London,UK,Medium,5709,Credit Card,2025-07-27 18:10:38.981036,18,Sunday,497242,491533,10,False,False,0
TXNFB639EDAA5D1,772,0,USR002907,MER001879,Restaurant,Low,Tablet,New York,USA,Medium,13706,Wallet,2025-10-25 07:52:04.765813,7,Saturday,436157,422451,10,False,False,0
TXN889EEC67AB0D,759,1,USR033912,MER001010,Entertainment,Low,Android,Dubai,UAE,Medium,32736,UPI,2025-10-04 22:27:41.959930,22,Saturday,2750269,2717533,25,False,False,0
TXN196393F5678F,568,0,USR023616,MER003978,E-Commerce,Medium,iPhone,Sydney,Australia,Medium,9607,Debit Card,2025-09-23 10:39:17.535132,10,Tuesday,3146608,3137001,40,False,True,0
TXN49884DA244D0,630,0,USR035040,MER002126,Entertainment,Medium,Android,Berlin,Germany,Medium,14146,Wallet,2026-06-27 09:39:42.790246,9,Saturday,781905,767759,45,True,False,0
TXND9D7ADD540BD,704,0,USR014670,MER002866,Healthcare,Low,iPhone,Berlin,Germany,Medium,5851,Debit Card,2026-03-11 07:51:17.347706,7,Wednesday,2869807,2863956,10,False,False,0
TXN2F6AA445F9BB,806,0,USR046768,MER003526,Restaurant,Low,Android,San Francisco,USA,Medium,160609,Credit Card,2025-08-29 16:39:27.549315,16,Friday,16347427,16186818,10,False,False,0
TXNEC6B2704A6FF,833,0,USR043469,MER001482,Luxury,Low,Laptop,Mumbai,India,Low,11877,Debit Card,2025-10-14 11:54:45.170784,11,Tuesday,10435859,10423982,20,False,True,0
TXNB3B4CD44BBBE,646,0,USR048283,MER001870,E-Commerce,Low,Android,Bengaluru,India,Low,14619,Wallet,2025-11-15 10:32:00.306468,10,Saturday,1704384,1689765,0,False,False,0
TXN7498FF4B5472,706,0,USR038596,MER002461,E-Commerce,Low,Tablet,Lagos,Nigeria,High,15154,UPI,2025-12-29 17:36:35.071649,17,Monday,4056286,4041132,20,False,False,0
TXN75AB17120F63,639,0,USR004253,MER002260,Healthcare,Low,Laptop,Dubai,UAE,Medium,13681,Wallet,2026-01-18 11:58:34.132753,11,Sunday,2552020,2538339,10,False,False,0
TXN7F9BF414D514,688,0,USR048104,MER004846,Luxury,Low,iPhone,Berlin,Germany,Medium,3705,Credit Card,2025-09-11 09:07:22.482068,9,Thursday,2004462,2000757,10,False,False,0
TXN43D85A424C9E,823,0,USR040322,MER001372,Healthcare,Low,Tablet,New York,USA,Medium,82512,Net Banking,2026-04-10 15:24:02.294928,15,Friday,5309120,5226608,10,False,False,0
TXNDFA0071EA928,631,0,USR020403,MER001650,Restaurant,Low,Android,Chennai,India,Low,29468,Wallet,2025-07-17 19:04:04.295595,19,Thursday,2256838,2227370,0,False,False,0
TXN5020235120B1,813,0,USR041013,MER002740,Luxury,Low,Laptop,New York,USA,Medium,19004,UPI,2026-04-13 22:56:49.510163,22,Monday,1734373,1715369,10,False,False,0
TXNF06B20EFDEC7,833,0,USR038547,MER002228,Grocery,Low,Android,Bengaluru,India,Low,22177,Net Banking,2026-03-06 21:13:41.109140,21,Friday,1628273,1606096,0,False,False,0
TXNBA1C38EB74C6,810,0,USR033470,MER001059,E-Commerce,High,iPhone,Dubai,UAE,Medium,57461,Credit Card,2026-02-28 07:14:02.166314,7,Saturday,5492677,5435216,30,False,False,0
TXN942B03CFA7F0,601,0,USR031415,MER000776,Grocery,High,Android,Dubai,UAE,Medium,31892,Debit Card,2025-10-17 00:05:06.763636,0,Friday,3896092,3864200,30,False,False,0
TXNE6219D827347,547,0,USR031244,MER001026,Healthcare,Low,Laptop,Lagos,Nigeria,High,6430,Net Banking,2025-07-21 10:23:00.282510,10,Monday,774976,768546,35,False,False,0
TXN0671C2458BBB,620,0,USR016480,MER003302,Grocery,Low,Android,Bengaluru,India,Low,55102,Credit Card,2026-06-09 03:41:28.042564,3,Tuesday,1496233,1441131,0,False,False,0
TXN8C102472EA13,748,0,USR004160,MER003401,Entertainment,Low,Laptop,Chennai,India,Low,47490,Credit Card,2026-05-18 09:49:58.484950,9,Monday,6654516,6607026,0,False,False,0
TXN6F3B97F3BF43,728,0,USR043695,MER004307,Restaurant,Low,Android,Sydney,Australia,Medium,29994,Net Banking,2026-06-02 14:31:26.744716,14,Tuesday,1898344,1868350,10,False,False,0
TXNFBFD40AD7932,637,0,USR010168,MER004024,Restaurant,Low,Android,Lagos,Nigeria,High,5368,Debit Card,2026-01-08 21:31:21.848420,21,Thursday,1659991,1654623,20,False,False,0
TXNF827E98CB51A,826,0,USR049823,MER000461,Travel,Low,Android,Bengaluru,India,Low,32647,Credit Card,2026-02-27 09:44:32.324872,9,Friday,6368658,6336011,0,False,False,0
TXN11DFA8CC659D,715,2,USR005972,MER001537,E-Commerce,Low,iPhone,Bengaluru,India,Low,26366,Wallet,2026-04-09 21:17:57.051735,21,Thursday,1659442,1633076,30,False,False,0
TXN30820579AC84,738,0,USR030411,MER001781,Fuel,Low,iPhone,London,UK,Medium,17193,Debit Card,2026-05-25 18:57:11.883101,18,Monday,868329,851136,10,False,False,0
TXNE52DD3132707,638,0,USR043204,MER003775,Grocery,Low,Android,Lagos,Nigeria,High,17849,Credit Card,2026-01-14 22:02:29.604532,22,Wednesday,1536628,1518779,20,False,False,0
TXN49D5D65F1FFE,609,0,USR026603,MER000416,Healthcare,Low,Laptop,Mumbai,India,Low,7609,Credit Card,2025-10-25 13:47:41.322254,13,Saturday,582560,574951,25,True,False,0
TXNF62BAB17B534,716,0,USR021107,MER000371,Fuel,High,Android,Hyderabad,India,Low,26008,Net Banking,2025-11-21 13:49:00.519795,13,Friday,4128317,4102309,20,False,False,0
TXN3A890D89174A,796,0,USR022462,MER004181,Restaurant,Low,Android,Ahmedabad,India,Low,14154,Credit Card,2026-06-07 14:23:00.831299,14,Sunday,6454379,6440225,25,True,False,0
TXNC578A63A0512,628,0,USR041452,MER003408,Healthcare,Low,iPhone,Singapore,Singapore,Low,6946,Net Banking,2025-10-19 08:29:06.108723,8,Sunday,1690523,1683577,0,False,False,0
TXNF6C73B0860B3,689,0,USR049855,MER001316,Entertainment,Low,Tablet,Lagos,Nigeria,High,4734,Debit Card,2025-07-29 11:35:43.929826,11,Tuesday,418116,413382,20,False,False,0
TXN20EEC5298FF0,687,0,USR022744,MER002982,Entertainment,High,Tablet,Dubai,UAE,Medium,2643,Credit Card,2025-10-20 20:56:50.637227,20,Monday,260833,258190,30,False,False,0
TXN27AFE2A77E52,773,0,USR033289,MER004666,Travel,Low,Tablet,New York,USA,Medium,20301,UPI,2025-09-03 23:01:16.345663,23,Wednesday,1337172,1316871,10,False,False,0
TXNAB8AFBE2C0F0,743,0,USR023236,MER000752,Fuel,Medium,iPhone,Singapore,Singapore,Low,7626,Net Banking,2025-10-03 14:45:35.208039,14,Friday,893062,885436,10,False,False,0
TXN234D1460639F,755,0,USR010759,MER004104,E-Commerce,Low,Android,Ahmedabad,India,Low,33661,Debit Card,2026-04-27 04:09:23.106550,4,Monday,2316303,2282642,20,False,True,0
TXN2AE1B46594C9,529,0,USR037991,MER001743,Luxury,Low,iPhone,San Francisco,USA,Medium,6257,Wallet,2026-06-14 09:22:36.594458,9,Sunday,1663309,1657052,25,False,False,0
TXNFD241313D103,734,0,USR041433,MER003721,E-Commerce,Low,Android,Moscow,Russia,High,166811,UPI,2026-03-04 06:20:24.399696,6,Wednesday,6168863,6002052,20,False,False,0
TXND4A2E7BF1D49,617,0,USR004199,MER000747,E-Commerce,Low,Android,Berlin,Germany,Medium,2743,Wallet,2026-04-14 09:36:28.180246,9,Tuesday,239707,236964,35,True,False,0
TXN7C8041B1628F,671,0,USR047860,MER001652,Restaurant,Low,Tablet,Berlin,Germany,Medium,678,Debit Card,2026-06-11 12:51:12.106356,12,Thursday,74917,74239,10,False,False,0
TXN2E366FF3DF17,676,0,USR009452,MER001596,E-Commerce,Low,Android,Delhi,India,Low,17923,Credit Card,2025-07-24 18:22:01.793927,18,Thursday,776975,759052,0,False,False,0
TXN3AB1FB3A6588,675,0,USR045659,MER001708,Luxury,Medium,iPhone,Berlin,Germany,Medium,8017,Wallet,2025-10-04 16:56:26.738256,16,Saturday,1203540,1195523,45,True,False,0
TXND74D250872F2,784,0,USR035657,MER002244,Healthcare,Medium,Laptop,New York,USA,Medium,120283,Wallet,2025-12-26 04:15:51.092049,4,Friday,5004925,4884642,20,False,False,0
TXN0733DC47852B,658,0,USR015241,MER000098,Healthcare,Low,iPhone,Sydney,Australia,Medium,17075,UPI,2026-01-20 12:30:42.713937,12,Tuesday,1075625,1058550,30,False,True,0
TXN321B6E363724,751,0,USR017311,MER004254,Fuel,High,Android,Bengaluru,India,Low,22010,Wallet,2026-06-25 04:14:24.813665,4,Thursday,2863629,2841619,20,False,False,0
TXN52CB99EB8DD0,623,0,USR035683,MER003284,E-Commerce,Low,Laptop,Chennai,India,Low,67109,UPI,2025-11-27 04:13:35.580571,4,Thursday,5653673,5586564,0,False,False,0
TXN27A424135221,695,0,USR013207,MER000119,Healthcare,Low,iPhone,Ahmedabad,India,Low,16102,Net Banking,2025-12-19 13:44:25.819375,13,Friday,1868443,1852341,45,True,True,0
TXN60F8FCE9027A,570,0,USR025326,MER002651,Entertainment,Low,iPhone,New York,USA,Medium,2240,Wallet,2026-04-12 20:13:06.232193,20,Sunday,782471,780231,35,True,False,0
TXN23F5AE6AB9FE,702,0,USR046867,MER001608,E-Commerce,Medium,iPhone,Kolkata,India,Low,20339,Debit Card,2026-03-08 16:22:52.168026,16,Sunday,1790933,1770594,10,False,False,0
TXN1C069F59001D,838,0,USR034288,MER001115,Fuel,High,iPhone,Chennai,India,Low,3757,UPI,2025-11-05 05:42:24.346256,5,Wednesday,439690,435933,20,False,False,0
TXNEEB770F6875B,704,0,USR019099,MER004658,Grocery,Low,Tablet,Ahmedabad,India,Low,8706,Credit Card,2025-09-10 16:09:10.189683,16,Wednesday,3178058,3169352,20,False,True,0
TXNEE90951BC54C,750,0,USR043810,MER000762,Restaurant,Low,Laptop,Kolkata,India,Low,65489,Net Banking,2025-07-09 23:28:40.842093,23,Wednesday,2930007,2864518,0,False,False,0
TXNEC29CDFA8206,795,0,USR022316,MER001373,Travel,Low,iPhone,Sydney,Australia,Medium,43785,Credit Card,2025-07-14 21:02:25.724217,21,Monday,2461903,2418118,10,False,False,0
TXN44286E6E5693,637,0,USR035339,MER003124,Luxury,Low,iPhone,Dubai,UAE,Medium,6153,Wallet,2025-09-02 19:56:08.335106,19,Tuesday,355864,349711,10,False,False,0
TXN3DAC461C030D,746,0,USR017747,MER001995,Restaurant,Low,Android,Ahmedabad,India,Low,5354,Credit Card,2025-11-05 10:37:49.208931,10,Wednesday,595355,590001,0,False,False,0
TXNCC74AC060818,655,0,USR029562,MER001528,Travel,Low,iPhone,Lagos,Nigeria,High,5776,UPI,2026-02-26 06:17:45.720604,6,Thursday,2938034,2932258,20,False,False,0
TXNC8FD930B8EBC,572,1,USR012523,MER003925,E-Commerce,Low,iPhone,Mumbai,India,Low,1870,Debit Card,2025-11-15 05:49:37.040599,5,Saturday,153425,151555,15,False,False,0
TXN67ED2728D9D8,658,0,USR025220,MER003508,Healthcare,Low,iPhone,Moscow,Russia,High,10042,Wallet,2026-01-06 22:48:19.547826,22,Tuesday,1581119,1571077,40,False,True,0
TXN69A084EC277F,812,0,USR049506,MER000303,Entertainment,High,iPhone,Hyderabad,India,Low,101907,Debit Card,2026-06-10 21:32:00.533895,21,Wednesday,5842576,5740669,20,False,False,0
TXN13E56B009E55,819,0,USR030385,MER003687,Travel,Low,Tablet,Chennai,India,Low,39344,Debit Card,2026-02-24 13:09:53.563567,13,Tuesday,3045452,3006108,25,True,False,0
TXND135602A254F,689,0,USR037715,MER004110,Luxury,Low,Android,Dubai,UAE,Medium,13039,Credit Card,2025-11-17 11:05:14.999978,11,Monday,1115271,1102232,10,False,False,0
TXN0BF09EDD9948,672,0,USR002022,MER004279,Fuel,Low,Tablet,Singapore,Singapore,Low,8514,Credit Card,2025-10-10 14:54:04.017319,14,Friday,2116917,2108403,25,True,False,0
TXN83AC067A4BA7,783,0,USR002063,MER004337,Luxury,Medium,Tablet,New York,USA,Medium,4453,Net Banking,2025-11-07 22:02:55.981053,22,Friday,1568828,1564375,20,False,False,0
TXNBE0693B983CA,737,0,USR031196,MER004078,Entertainment,Low,Android,London,UK,Medium,2620,Net Banking,2026-05-23 14:36:55.152694,14,Saturday,135038,132418,10,False,False,0
TXN97F70363839E,752,0,USR021099,MER001108,Entertainment,Low,Tablet,Chennai,India,Low,15381,Debit Card,2026-02-12 08:35:35.379019,8,Thursday,3996492,3981111,0,False,False,0
TXN529F1BF39C6B,677,0,USR005263,MER001408,Entertainment,Medium,Tablet,San Francisco,USA,Medium,12680,Debit Card,2025-08-25 13:39:14.848521,13,Monday,674847,662167,40,False,True,0
TXN369C75E292E7,598,0,USR028479,MER001008,Entertainment,Low,Android,Sydney,Australia,Medium,67412,Wallet,2026-01-08 16:39:03.696325,16,Thursday,18299982,18232570,10,False,False,0
TXNE182DDEE2A2C,690,0,USR041089,MER003120,Travel,Low,Tablet,Pyongyang,North Korea,High,14974,UPI,2025-12-20 20:14:04.413377,20,Saturday,524617,509643,20,False,False,0
TXND578361031A0,656,0,USR012229,MER001801,Grocery,Medium,Laptop,Singapore,Singapore,Low,10288,Net Banking,2025-08-03 15:23:32.951200,15,Sunday,1652586,1642298,35,True,False,0
TXN1544082C53ED,806,0,USR023854,MER000605,E-Commerce,Low,Laptop,New York,USA,Medium,16690,UPI,2026-01-23 08:45:02.324399,8,Friday,687333,670643,35,True,False,0
TXN49E4074AAF29,686,0,USR012436,MER001932,Fuel,Low,iPhone,Kolkata,India,Low,20018,UPI,2026-01-17 23:36:00.269818,23,Saturday,1736389,1716371,0,False,False,0
TXNF8C0250FC131,684,0,USR003727,MER001825,Luxury,Low,iPhone,Bengaluru,India,Low,54026,Credit Card,2025-08-16 15:18:03.670280,15,Saturday,2657454,2603428,0,False,False,0
TXND5139CB8A768,856,0,USR036375,MER002546,Travel,Low,Laptop,Sydney,Australia,Medium,33948,Net Banking,2025-12-28 14:19:49.385948,14,Sunday,2182327,2148379,30,False,True,0
TXNE3044C4F4166,625,0,USR009520,MER002557,E-Commerce,Low,Laptop,Singapore,Singapore,Low,15377,Wallet,2026-04-28 03:05:32.662512,3,Tuesday,1335574,1320197,0,False,False,0
TXN14E822AB8AF9,816,0,USR013251,MER004651,Grocery,Low,iPhone,Chennai,India,Low,6814,Wallet,2025-09-03 21:24:37.347283,21,Wednesday,676899,670085,0,False,False,0
TXNB0C2597F3690,674,0,USR014676,MER004012,Luxury,Low,Laptop,Sydney,Australia,Medium,8384,UPI,2026-03-03 22:00:16.812654,22,Tuesday,636103,627719,10,False,False,0
TXN81560B3A04DA,841,0,USR034551,MER000643,Travel,Low,Android,Sydney,Australia,Medium,52433,Credit Card,2025-09-04 16:15:44.830668,16,Thursday,3036084,2983651,10,False,False,0
TXN72A575579669,684,0,USR040218,MER004543,Healthcare,Low,Tablet,San Francisco,USA,Medium,40987,UPI,2026-05-09 17:12:55.430279,17,Saturday,2438247,2397260,35,True,False,0
TXN891D45EDDE24,651,0,USR000273,MER000533,Grocery,Low,Laptop,Dubai,UAE,Medium,10879,Wallet,2026-04-08 05:13:12.887035,5,Wednesday,868433,857554,10,False,False,0
TXN71EA175A1D0C,624,0,USR006348,MER002671,Luxury,Low,Laptop,Singapore,Singapore,Low,27471,Wallet,2026-06-29 07:14:21.425967,7,Monday,1631377,1603906,0,False,False,0
TXND45CD7FC3583,729,0,USR009866,MER004234,Healthcare,Low,Android,Mumbai,India,Low,9087,Credit Card,2026-06-12 17:41:26.602862,17,Friday,1768717,1759630,0,False,False,0
TXNFE42E4481B4C,838,0,USR027933,MER001776,Fuel,Low,Laptop,Berlin,Germany,Medium,41966,Credit Card,2026-04-23 20:56:25.282003,20,Thursday,3797370,3755404,10,False,False,0
TXNA76827E2A8DA,716,0,USR020549,MER004237,Grocery,Low,Tablet,New York,USA,Medium,18509,Credit Card,2025-07-23 17:50:08.989496,17,Wednesday,2901648,2883139,10,False,False,0
TXN862824A945E3,755,0,USR018634,MER001685,Entertainment,Low,Android,Ahmedabad,India,Low,6540,Net Banking,2025-12-22 01:55:01.887761,1,Monday,1398689,1392149,0,False,False,0
TXN0F3185BFCCCA,726,0,USR030938,MER003625,Luxury,Low,Android,San Francisco,USA,Medium,23241,Wallet,2026-03-11 19:15:15.139626,19,Wednesday,839607,816366,10,False,False,0
TXN94DCCA7ED6B4,724,0,USR027949,MER000808,E-Commerce,Low,Laptop,San Francisco,USA,Medium,20064,Wallet,2025-07-06 05:26:39.488313,5,Sunday,1227756,1207692,10,False,False,0
TXN36B51813F29C,710,0,USR043614,MER000656,Travel,Low,Laptop,Ahmedabad,India,Low,6322,Net Banking,2025-08-01 06:29:32.097595,6,Friday,665134,658812,0,False,False,0
TXNF80E2E4CBB4D,778,0,USR010841,MER001484,Healthcare,Low,Android,Ahmedabad,India,Low,5748,Net Banking,2025-10-06 09:40:17.473174,9,Monday,1867599,1861851,0,False,False,0
TXNDB1A8F0C2BE0,628,0,USR044376,MER004999,Luxury,Low,Laptop,Singapore,Singapore,Low,28335,Wallet,2025-08-18 01:19:23.553180,1,Monday,1044208,1015873,20,False,True,0
TXN29438BDDE2CB,650,0,USR046668,MER000046,Restaurant,High,Tablet,Singapore,Singapore,Low,12979,Net Banking,2026-04-23 07:11:29.626307,7,Thursday,1184467,1171488,40,False,True,0
TXN32AFCA47B923,757,0,USR003688,MER001727,E-Commerce,Low,Tablet,London,UK,Medium,21539,Debit Card,2026-03-09 15:34:18.709903,15,Monday,1213905,1192366,10,False,False,0
TXN5D180A2BB415,702,0,USR034333,MER004528,Entertainment,Low,Laptop,Hyderabad,India,Low,8992,UPI,2026-03-21 06:03:44.334468,6,Saturday,1688384,1679392,0,False,False,0
TXN63F72A9C743B,597,0,USR015028,MER001535,Entertainment,Low,Laptop,Pyongyang,North Korea,High,12688,Wallet,2025-09-29 02:19:04.875849,2,Monday,1472409,1459721,45,True,False,0
TXNEA07AAD04839,759,0,USR042019,MER003052,Grocery,Medium,iPhone,Delhi,India,Low,20861,Credit Card,2026-05-20 19:41:55.435261,19,Wednesday,11341552,11320691,10,False,False,0
TXN4946B28D7D16,706,0,USR004300,MER000590,Luxury,Low,Android,Sydney,Australia,Medium,9421,Credit Card,2026-03-13 05:05:31.541291,5,Friday,1612555,1603134,10,False,False,0
TXN43493F74B92B,608,0,USR048765,MER001638,E-Commerce,Medium,Laptop,Singapore,Singapore,Low,18751,Wallet,2026-01-04 06:24:24.454202,6,Sunday,1595796,1577045,35,True,False,0
TXN52D814D1AEBF,785,0,USR020200,MER000877,E-Commerce,Low,Tablet,Pyongyang,North Korea,High,30475,UPI,2025-08-07 21:09:34.070256,21,Thursday,2646921,2616446,20,False,False,0
TXN70CA25FBC01B,755,0,USR031391,MER003900,E-Commerce,Medium,Tablet,Chennai,India,Low,2666,Debit Card,2026-04-16 00:08:20.932531,0,Thursday,755152,752486,10,False,False,0
TXNA945809B89F8,755,0,USR012179,MER000685,Luxury,Low,Android,Dubai,UAE,Medium,9030,Wallet,2025-12-17 22:40:48.114225,22,Wednesday,2547047,2538017,10,False,False,0
TXNBCB41146CFF0,747,0,USR009765,MER001881,Healthcare,Low,iPhone,Dubai,UAE,Medium,46734,UPI,2026-03-08 10:07:16.571970,10,Sunday,2867844,2821110,10,False,False,0
TXNF35EB491275D,603,0,USR039639,MER001542,Healthcare,Low,Tablet,Singapore,Singapore,Low,30911,Wallet,2026-03-28 12:17:11.079985,12,Saturday,915954,885043,0,False,False,0
